11,
1,
5,
2,
1,
8,
7,
2,
15,
1,
6,
19,
2,
10,
0,
6,
4,
2,
3,
6,
8,
2,
9,
12,
5,
5,
3,
2,
1,
5,
9,
5,
11,
0,
5,
1,
2,
3,
9,
3,
0,
18,
12,
2,
0,
12,
5,
2,
9,
7,
2,
3,
6,
3,
18,
2,
14,
13,
6,
3,
13,
27,
1,
1,
6,
2,
1,
28,
8,
5,
3,
4,
0,
17,
4,
0,
3,
1,
9,
4,
3,
7,
2,
7,
17,
13,
5,
1,
1,
3,
2,
0,
0,
3,
0,
7,
9,
5,
728,
4,
9,
7,
11,
0,
22,
12,
7,
0,
19,
10,
19,
20,
4,
3,
27,
8,
16,
7,
19,
3,
1,
4,
8,
12,
4,
9,
4,
1,
10,
8,
1,
28,
1,
1,
15,
10,
5,
3,
9,
3,
4,
20,
3,
12,
7,
3,
12,
24,
6,
11,
1,
12,
2,
3,
3,
3,
1,
6,
1,
43,
9,
10,
6,
9,
18,
5,
2,
18,
5,
0,
1,
4,
1,
4,
3,
5,
8,
4,
3,
0,
1,
3,
12,
9,
2,
20,
8,
13,
4,
4,
1,
2,
12,
4,
8,
3,
11,
5,
3,
8,
